0.25,0.25,0.0,0.0,0.1,0.1,0.1,0.1,0.0,0.0,0.25,0.25,0.0,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0
0.2,0.25,0.08,0.1,0.3,0.25,0.0,0.0,0.0,0.0,0.2,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.25,0.0
0.25,0.25,0.1,0.1,0.3,0.25,0.0,0.0,0.0,0.0,0.25,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.25,0.0
0.25,0.25,0.25,0.25,0.3,0.25,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.0,0.1,0.1,0.0,0.0,0.3,0.25,0.1
0.25,0.25,0.25,0.25,0.3,0.25,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.0,0.25,0.25,0.0,0.0,0.12,0.1,0.08
0.2,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.25,0.0
0.25,0.25,0.1,0.1,0.12,0.1,0.0,0.0,0.0,0.0,0.25,0.25,0.0,0.0,0.1,0.1,0.0,0.0,0.3,0.25,0.0
0.2,0.25,0.2,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.25,0.0,0.0,0.08,0.1,0.0,0.0,0.3,0.25,0.0
0.2,0.25,0.2,0.25,0.1,0.1,0.1,0.1,0.0,0.0,0.2,0.25,0.0,0.0,0.2,0.25,0.0,0.0,0.25,0.25,0.0
0.25,0.25,0.25,0.25,0.12,0.1,0.12,0.1,0.0,0.0,0.25,0.25,0.0,0.0,0.25,0.25,0.0,0.0,0.3,0.25,0.0
0.2,0.25,0.2,0.25,0.3,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.25,0.0,0.0,0.0,0.0,0.0
0.2,0.25,0.08,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.25,0.0
0.2,0.25,0.08,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.1,0.0,0.0,0.2,0.25,0.0,0.0,0.3,0.25,0.0
0.2,0.25,0.2,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.25,0.0,0.0,0.08,0.1,0.0,0.0,0.0,0.0,0.25
0.25,0.25,0.25,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.25,0.0,0.0,0.25,0.25,0.12,0.1,0.3,0.25,0.0
0.2,0.25,0.2,0.25,0.25,0.25,0.0,0.0,0.0,0.0,0.08,0.1,0.0,0.0,0.08,0.1,0.0,0.0,0.0,0.0,0.25
0.25,0.25,0.0,0.0,0.0,0.0,0.12,0.1,0.0,0.0,0.1,0.1,0.0,0.0,0.25,0.25,0.0,0.0,0.12,0.1,0.08
0.2,0.25,0.08,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.1,0.0,0.0,0.08,0.1,0.0,0.0,0.25,0.25,0.0
0.25,0.25,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.25,0.0,0.0,0.25,0.25,0.0,0.0,0.25,0.25,0.0
0.25,0.25,0.1,0.1,0.0,0.0,0.12,0.1,0.0,0.0,0.25,0.25,0.0,0.0,0.25,0.25,0.0,0.0,0.0,0.0,0.0
0.25,0.25,0.1,0.1,0.1,0.1,0.1,0.1,0.0,0.0,0.25,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.2,0.25,0.08,0.1,0.12,0.1,0.12,0.1,0.0,0.0,0.2,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.25,0.25,0.25,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.25,0.0,0.0,0.1,0.1,0.1,0.1,0.25,0.25,0.0
0.2,0.25,0.2,0.25,0.0,0.0,0.12,0.1,0.0,0.0,0.08,0.1,0.0,0.0,0.2,0.25,0.0,0.0,0.3,0.25,0.2
0.25,0.25,0.25,0.25,0.0,0.0,0.1,0.1,0.0,0.0,0.25,0.25,0.0,0.0,0.1,0.1,0.0,0.0,0.1,0.1,0.0
0.2,0.25,0.2,0.25,0.25,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.25,0.0,0.0,0.25,0.25,0.1
0.2,0.25,0.08,0.1,0.1,0.1,0.1,0.1,0.0,0.0,0.2,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0
0.2,0.25,0.08,0.1,0.1,0.1,0.1,0.1,0.0,0.0,0.2,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0
0.2,0.25,0.08,0.1,0.12,0.1,0.12,0.1,0.0,0.0,0.2,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.1,0.0
0.25,0.25,0.1,0.1,0.12,0.1,0.12,0.1,0.0,0.0,0.25,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.1,0.0
0.25,0.25,0.1,0.1,0.25,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.1
0.25,0.25,0.25,0.25,0.1,0.1,0.1,0.1,0.0,0.0,0.25,0.25,0.0,0.0,0.1,0.1,0.0,0.0,0.25,0.25,0.0
0.25,0.25,0.25,0.25,0.1,0.1,0.1,0.1,0.0,0.0,0.25,0.25,0.0,0.0,0.1,0.1,0.0,0.0,0.25,0.25,0.0
0.25,0.25,0.25,0.25,0.12,0.1,0.12,0.1,0.0,0.0,0.25,0.25,0.0,0.0,0.1,0.1,0.0,0.0,0.3,0.25,0.0
0.2,0.25,0.2,0.25,0.25,0.25,0.0,0.0,0.0,0.0,0.08,0.1,0.0,0.0,0.08,0.1,0.0,0.0,0.1,0.1,0.0
0.2,0.25,0.2,0.25,0.25,0.25,0.0,0.0,0.0,0.0,0.08,0.1,0.0,0.0,0.08,0.1,0.0,0.0,0.1,0.1,0.0
0.25,0.25,0.25,0.25,0.25,0.25,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.0,0.1,0.1,0.0,0.0,0.1,0.1,0.0
0.2,0.25,0.2,0.25,0.3,0.25,0.0,0.0,0.0,0.0,0.08,0.1,0.0,0.0,0.08,0.1,0.0,0.0,0.12,0.1,0.0
0.25,0.25,0.25,0.25,0.3,0.25,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.0,0.1,0.1,0.0,0.0,0.12,0.1,0.0
0.25,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.25,0.0,0.0,0.25,0.25,0.0,0.0,0.3,0.25,0.0
0.25,0.25,0.0,0.0,0.12,0.1,0.12,0.1,0.0,0.0,0.25,0.25,0.0,0.0,0.25,0.25,0.0,0.0,0.0,0.0,0.0
0.2,0.25,0.08,0.1,0.0,0.0,0.1,0.1,0.0,0.0,0.08,0.1,0.0,0.0,0.2,0.25,0.0,0.0,0.0,0.0,0.0
0.25,0.25,0.1,0.1,0.0,0.0,0.1,0.1,0.0,0.0,0.1,0.1,0.0,0.0,0.25,0.25,0.0,0.0,0.0,0.0,0.0
0.25,0.25,0.1,0.1,0.3,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.25,0.0,0.0,0.0,0.0,0.0
0.2,0.25,0.2,0.25,0.0,0.0,0.12,0.1,0.0,0.0,0.08,0.1,0.0,0.0,0.08,0.1,0.0,0.0,0.0,0.0,0.0
